Has_Online_delivery,Photos_url,Price_Range,Rating_text,Rating_Color,Rating_Votes,Aggregate_rating,Restaurant_id,Restaurant_Name,Cuisines,is_delivering_now,Average_cost_for_two,Switch_to_order_menu,Has_table_booking,latitude,Address,City,Country_id,Locality_verbose,City_id,longitude,Locality,Currency
0,https://www.zomato.com/chandigarh/brooklyn-central-chandigarh-industrial-area/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,676,4.2,121552,Brooklyn Central,"American, Cafe",0,1600,0,0,30.7050693,"Courtyard, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh",Chandigarh,1,"Elante Mall, Chandigarh Industrial Area, Chandigarh",12,76.8009555,"Elante Mall, Chandigarh Industrial Area",Rs.
0,https://www.zomato.com/chandigarh/virgin-courtyard-sector-7/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Very Good,5BA829,817,4.4,121120,Virgin Courtyard,Italian,0,2200,0,0,30.7334795,"Backside, SCO 1A, Madhya Marg, Sector 7, Chandigarh",Chandigarh,1,"Sector 7, Chandigarh",12,76.7976205,Sector 7,Rs.
1,https://www.zomato.com/chandigarh/super-donuts-sector-35/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Very Good,5BA829,265,4.0,121425,Super Donuts,"Burger, Fast Food, Desserts, Beverages",0,450,0,0,30.7213797458,"SCO 446 Sector 35 C, Sector 35, Chandigarh",Chandigarh,1,"Sector 35, Chandigarh",12,76.7602833733,Sector 35,Rs.
1,https://www.zomato.com/chandigarh/the-shooters-cafe-sector-70-mohali/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Very Good,5BA829,99,4.3,18424018,The Shooters Cafe,"Continental, North Indian",0,550,0,0,30.6955506,"SCO 654,Himalaya Marg Road, Sector 70, Mohali, Chandigarh",Mohali,1,"Sector 70, Mohali",12,76.7187888,Sector 70,Rs.
0,https://www.zomato.com/chandigarh/hops-n-grains-sector-9-panchkula/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Very Good,5BA829,843,4.2,120519,Hops n Grains,"North Indian, Middle Eastern, Pizza",0,2000,0,0,30.6978586,"SCO 358, Sector 9, Panchkula",Panchkula,1,"Sector 9, Panchkula",12,76.849258,Sector 9,Rs.
0,https://www.zomato.com/chandigarh/nik-bakers-sector-35/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Very Good,5BA829,698,4.1,120203,Nik Baker's,"Bakery, Desserts, Cafe",0,650,0,0,30.7215232813,"SCO 441 & 442, Sector 35 C, Sector 35, Chandigarh",Chandigarh,1,"Sector 35, Chandigarh",12,76.7605559528,Sector 35,Rs.
1,https://www.zomato.com/chandigarh/burgrill-sector-8/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Excellent,3F7E00,249,4.5,122940,Burgrill,"Burger, Fast Food",0,500,0,0,30.740827,"Booth 70, Sector 8, Chandigarh",Chandigarh,1,"Sector 8, Chandigarh",12,76.7978909,Sector 8,Rs.
0,https://www.zomato.com/chandigarh/pirates-of-grill-chandigarh-industrial-area/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,1022,4.0,121335,Pirates of Grill,"North Indian, Continental, Asian",0,1200,0,0,30.705775,"313, Third Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh",Chandigarh,1,"Elante Mall, Chandigarh Industrial Area, Chandigarh",12,76.8009555,"Elante Mall, Chandigarh Industrial Area",Rs.
0,https://www.zomato.com/chandigarh/kylin-experience-chandigarh-industrial-area/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,300,4.1,121553,Kylin Experience,"Japanese, Chinese, Thai, Malaysian, Burmese, Asian",0,1600,0,0,30.7056102,"312 A, 3rd Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh",Chandigarh,1,"Elante Mall, Chandigarh Industrial Area, Chandigarh",12,76.80064,"Elante Mall, Chandigarh Industrial Area",Rs.
1,https://www.zomato.com/chandigarh/midnight-chef-sector-35/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Average,CDD614,502,3.4,122064,Midnight Chef,"North Indian, Chinese, Continental, Italian, Burger",0,1000,0,0,30.7247657425,"SCO 329-332, Sector 35B, Sector 35, Chandigarh",Chandigarh,1,"Sector 35, Chandigarh",12,76.7656055465,Sector 35,Rs.
0,https://www.zomato.com/chandigarh/mocha-chandigarh-industrial-area/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,428,4.0,121312,Mocha,"Continental, Italian, Thai, Finger Food",0,1400,0,0,30.7051482,"Ground Floor, Elante Mall, Phase 1, Chandigarh Industrial Area, Chandigarh",Chandigarh,1,"Elante Mall, Chandigarh Industrial Area, Chandigarh",12,76.8008653,"Elante Mall, Chandigarh Industrial Area",Rs.
0,https://www.zomato.com/goa/brittos-bar-restaurant-baga/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Very Good,5BA829,2191,4.3,16512333,Britto's Bar & Restaurant,"North Indian, Continental, Chinese, Seafood",0,1400,0,0,15.561295489,"Baga Calangute, Bardez, Baga, Goa",Goa,1,"Baga, Goa",13,73.7494780582,Baga,Rs.
0,https://www.zomato.com/bhopal/kafe-kulture-gulmohar-colony/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Good,9ACD32,98,3.8,2600494,Kafe Kulture,"Cafe, Fast Food",0,600,0,0,0.0,"A-66A, Jai Bhawani Housing Society, Bawadiyan Kalan, Gulmohar Colony, Bhopal",Bhopal,1,"Gulmohar Colony, Bhopal",26,0.0,Gulmohar Colony,Rs.
0,https://www.zomato.com/goa/antares-vagator/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Very Good,5BA829,367,4.2,18022206,Antares,Seafood,0,2000,0,0,0.0,"Small Vagator Beach, Ozran, Vagator, Goa",Goa,1,"Vagator, Goa",13,0.0,Vagator,Rs.
0,https://www.zomato.com/goa/curlies-anjuna/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Good,9ACD32,1681,3.5,130230,Curlies,"Continental, North Indian, Italian, Seafood, Goan",0,1500,0,0,15.5696,"Anjuna Beach, Anjuna, Goa",Goa,1,"Anjuna Beach, Anjuna, Goa",13,73.7422944444,"Anjuna Beach, Anjuna",Rs.
0,https://www.zomato.com/goa/fat-fish-baga/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Very Good,5BA829,856,4.2,16512336,Fat Fish,"North Indian, Continental, Goan",0,1000,0,0,15.5565611111,"Agar Waddo, Calangute Arpora Road, Bardez, Baga, Goa",Goa,1,"Baga, Goa",13,73.7636333333,Baga,Rs.
0,https://www.zomato.com/goa/martins-corner-betalbatim/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Very Good,5BA829,1115,4.4,16519168,Martin's Corner,"Goan, Seafood, Chinese, North Indian",0,1600,0,0,15.3038972222,"Ranvaddo, Salcete, Betalbatim, Goa",Goa,1,"Betalbatim, Goa",13,73.9143361111,Betalbatim,Rs.
0,https://www.zomato.com/goa/souza-lobo-restaurant-and-bar-calangute/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Very Good,5BA829,918,4.3,130567,Souza Lobo,"North Indian, Continental, Goan",0,1300,0,0,15.5444194444,"Calangute Beach, Calangute, Goa",Goa,1,"Calangute Beach, Calangute, Goa",13,73.7557361111,"Calangute Beach, Calangute",Rs.
0,https://www.zomato.com/goa/ritz-classic-panaji/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Excellent,3F7E00,840,4.5,16512168,Ritz Classic,"Goan, Seafood, North Indian",0,600,0,0,15.4986027778,"1st Floor, Vagle Vision, 18th June Road, Panaji, Goa",Goa,1,"Panaji, Goa",13,73.8269111111,Panaji,Rs.
0,https://www.zomato.com/goa/infantaria-calangute/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Good,9ACD32,1221,3.7,130021,Infantaria,"Italian, Continental, Goan",0,800,0,0,15.5465944444,"5/181, Calangute Baga Junction, Calangute, Goa",Goa,1,"Calangute, Goa",13,73.7604305556,Calangute,Rs.
0,https://www.zomato.com/goa/burger-factory-anjuna/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Excellent,3F7E00,415,4.8,130275,Burger Factory,Fast Food,0,1100,0,0,15.5856583333,"Anjuna Main Road, Opposite Paradise Guest House, Anjuna, Goa",Goa,1,"Anjuna, Goa",13,73.7436055556,Anjuna,Rs.
0,https://www.zomato.com/blacksheepbistro/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Excellent,3F7E00,681,4.7,130888,The Black Sheep Bistro,"Seafood, Continental, European, German",0,1500,0,0,15.496162,"Swami Vivekanand Road, Near ICICI Bank, Panaji, Goa",Goa,1,"Panaji, Goa",13,73.825364,Panaji,Rs.
0,https://www.zomato.com/goa/baba-au-rhum-1-anjuna/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Excellent,3F7E00,280,4.5,130409,Baba Au Rhum,"Italian, French, Cafe",0,800,0,0,15.5766825935,"1054, Sim Vaddo, Anjuna, Goa",Goa,1,"Anjuna, Goa",13,73.7557499107,Anjuna,Rs.
0,https://www.zomato.com/goa/club-cubana-anjuna/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Very Good,5BA829,646,4.4,130332,Club Cubana,Finger Food,0,2000,0,0,15.5748277778,"82, Sim Waddo, Arpora Hill, Anjuna, Goa",Goa,1,"Anjuna, Goa",13,73.7668833333,Anjuna,Rs.
0,https://www.zomato.com/goa/la-plage-arambol/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Excellent,3F7E00,302,4.6,16519268,La Plage,"Seafood, French",0,800,0,0,0.0,"Aswem Beach, Near Papa Jolly Hotel, Aswem Road, Morjim, Arambol, Goa",Goa,1,"Arambol, Goa",13,0.0,Arambol,Rs.
0,https://www.zomato.com/goa/st-anthonys-baga/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Good,9ACD32,911,3.8,16512186,St. Anthony's,"North Indian, Chinese, Continental, Goan, Seafood",0,1100,0,0,15.56155,"Baga Beach, Calangute-Baga Road, Baga, Goa",Goa,1,"Baga, Goa",13,73.7490916667,Baga,Rs.
0,https://www.zomato.com/goa/the-fishermans-wharf-cavelossim/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Excellent,3F7E00,555,4.6,130535,The Fisherman's Wharf,"Continental, Goan, Seafood, North Indian",0,1100,0,0,15.1579444444,"Before The Leela, Mobor, Cavelossim, Goa",Goa,1,"Cavelossim, Goa",13,73.9508888889,Cavelossim,Rs.
0,https://www.zomato.com/bhopal/the-urban-socialite-tt-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Good,9ACD32,79,3.8,2600393,The Urban Socialite,"Italian, Mexican, Chinese",0,900,0,0,0.0,"Hotel Lake View Ashoka, 5th Floor, Shyamla Hills, TT Nagar, Bhopal",Bhopal,1,"TT Nagar, Bhopal",26,0.0,TT Nagar,Rs.
0,https://www.zomato.com/goa/fishermans-cove-1-candolim/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Good,9ACD32,601,3.8,130008,Fisherman's Cove,"Goan, North Indian, Chinese",0,700,0,0,15.5168333333,"Main Candolim Road, Titos Vaddo, Candolim, Goa",Goa,1,"Candolim, Goa",13,73.7681722222,Candolim,Rs.
0,https://www.zomato.com/goa/calamari-candolim/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,414,4.2,16519267,Calamari,"Goan, Seafood, Chinese",0,800,0,0,15.5062047,"Dando Beach, Opposite Santana Beach Resort, Candolim, Goa",Goa,1,"Candolim, Goa",13,73.7666682,Candolim,Rs.
0,https://www.zomato.com/goa/the-fishermans-wharf-panaji/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Very Good,5BA829,323,4.4,16541849,The Fisherman's Wharf,"Continental, Goan, Seafood, North Indian",0,1100,0,0,0.0,"D. B. Bandodkar Road, Campal, Panaji, Goa",Goa,1,"Panaji, Goa",13,0.0,Panaji,Rs.
0,https://www.zomato.com/goa/cafe-al-fresco-by-cantina-bodega-panaji/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,265,4.3,16519231,Cafe Al Fresco by Cantina Bodega,Cafe,0,800,0,0,15.49395,"Sunaparanta Centre For The Arts, Altinho, Panaji, Goa",Goa,1,"Panaji, Goa",13,73.827423,Panaji,Rs.
0,https://www.zomato.com/goa/lpk-waterfront-nerul/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Good,9ACD32,516,3.7,130699,LPK Waterfront,Finger Food,0,1500,0,0,15.51315,"Near Bank Of India, Bhatiwado, Nerul, Goa",Goa,1,"Nerul, Goa",13,73.7834595,Nerul,Rs.
0,https://www.zomato.com/indore/mocha-yn-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,341,4.0,1402050,Mocha,"Cafe, Continental, Italian, Street Food",0,800,0,0,22.7322253,"G-1 & 2, Prakrati Corporate Building, Race Course Area, YN Road, Indore",Indore,1,"YN Road, Indore",14,75.8747647,YN Road,Rs.
0,https://www.zomato.com/indore/just-my-bakes-vijay-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Good,9ACD32,69,3.9,18395137,Just My Bakes,"Cafe, Bakery",0,500,0,0,22.7600723,"5-B/F, Scheme 74C, Vijay Nagar, Indore",Indore,1,"Vijay Nagar, Indore",14,75.892574,Vijay Nagar,Rs.
0,https://www.zomato.com/indore/kyro-bhawar-kuan/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Good,9ACD32,238,3.7,1401756,KYRO,"North Indian, Chinese, Continental, Mediterranean, Asian",0,1300,0,0,22.6952067,"Fortune Aura Rooftop, 1,  Gurmeet Nagar, Bhawar Kuan Main Road, Bhawar Kuan, Indore",Indore,1,"Bhawar Kuan, Indore",14,75.8660587,Bhawar Kuan,Rs.
0,https://www.zomato.com/indore/square-sayaji-hotel-vijay-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Very Good,5BA829,334,4.3,1400186,Square - Sayaji Hotel,"North Indian, Chinese, Italian",0,1500,0,0,22.7512340723,"Sayaji Hotel, H-1, Scheme 54, Vijay Nagar, Indore",Indore,1,"Sayaji Hotel, Vijay Nagar, Indore",14,75.889490135,"Sayaji Hotel, Vijay Nagar",Rs.
0,https://www.zomato.com/indore/oye24-hig-lig/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Very Good,5BA829,152,4.1,18254231,Oye24,"North Indian, Chinese, South Indian",0,250,0,0,22.7518570583,"HIG-LIG, Indore",Indore,1,"HIG-LIG, Indore",14,75.8666988678,HIG-LIG,Rs.
0,https://www.zomato.com/indore/cafe-terazza-vijay-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Good,9ACD32,502,3.9,1400555,Cafe Terazza,"Cafe, Italian, Mexican, Chinese",0,700,0,0,22.7450492212,"10th Floor, Airen Heights, Opposite C 21 Mall, Vijay Nagar, Indore",Indore,1,"Vijay Nagar, Indore",14,75.8924707398,Vijay Nagar,Rs.
0,https://www.zomato.com/indore/cafe-palette-old-palasia/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Good,9ACD32,214,3.8,1400460,Cafe Palette,"Cafe, Lebanese, Italian",0,800,0,0,22.7257475,"136, Saket, Old Palasia, Indore",Indore,1,"Old Palasia, Indore",14,75.8984969,Old Palasia,Rs.
0,https://www.zomato.com/indore/the-creative-kitchen-radisson-blu-hotel-vijay-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Good,9ACD32,209,3.8,1400169,The Creative Kitchen - Radisson Blu Hotel,"North Indian, Continental, Mexican, Italian",0,2000,0,0,22.7500396693,"Radisson Blu Hotel, 12, Scheme 94C, Ring Road, Vijay Nagar, Indore",Indore,1,"Radisson Blu Hotel, Vijay Nagar, Indore",14,75.9028468654,"Radisson Blu Hotel, Vijay Nagar",Rs.
0,https://www.zomato.com/indore/waffle-house-vijay-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Very Good,5BA829,171,4.3,1402089,Waffle House,"Cafe, Fast Food",0,500,0,0,22.745536,"Shop 301, Satyaraj Building, Opposite Malhar Mall, A.B Road, Vijay Nagar, Indore",Indore,1,"Vijay Nagar, Indore",14,75.8931063,Vijay Nagar,Rs.
0,https://www.zomato.com/indore/jal-a-jungle-restaurant-bhawar-kuan/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,100,4.1,1400544,JAL - A Jungle Restaurant,"North Indian, Chinese",0,850,0,0,22.6518468507,"Behind Pushp Kunj Hospital, Khandwa Road, Bhawar Kuan, Indore",Indore,1,"Bhawar Kuan, Indore",14,75.8819913492,Bhawar Kuan,Rs.
0,https://www.zomato.com/indore/10-downing-street-vijay-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Very Good,5BA829,413,4.0,1400121,10 Downing Street,"North Indian, Chinese",0,1500,0,0,22.744648,"Second Floor, Malhar Mega Mall, AB Road, Scheme 54, Vijay Nagar, Indore",Indore,1,"Vijay Nagar, Indore",14,75.8943769,Vijay Nagar,Rs.
0,https://www.zomato.com/indore/mangosteen-cafe-new-palasia/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Good,9ACD32,430,3.9,1400466,Mangosteen Cafe,"Cafe, Fast Food, Italian, Mexican",0,700,0,0,22.7270206,"4/5, 5th Floor, Pushpratna Solitaire, New Palasia, Indore",Indore,1,"New Palasia, Indore",14,75.8841666,New Palasia,Rs.
0,https://www.zomato.com/indore/the-yellow-chilli-vijay-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,181,4.1,1401857,The Yellow Chilli,"North Indian, Mughlai, Seafood",0,1100,0,0,22.7538385,"Block B-3, Dhan Trident, Near Metro Tower, PU-4, Scheme 54, Vijay Nagar, Indore",Indore,1,"Vijay Nagar, Indore",14,75.8974292,Vijay Nagar,Rs.
0,https://www.zomato.com/indore/vidorra-new-palasia/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,404,4.0,1401548,Vidorra,"North Indian, Chinese",0,1200,0,0,22.722634,"1001, Rooftop, Shekhar Central, Palasia Square, New Palasia, Indore",Indore,1,"New Palasia, Indore",14,75.8869592,New Palasia,Rs.
0,https://www.zomato.com/indore/mama-loca-new-palasia/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,304,4.2,1401934,Mama Loca,"Greek, Lebanese",0,1000,0,0,22.7281631,"G-1, Princess Centre, 6/3, New Palasia, Indore",Indore,1,"New Palasia, Indore",14,75.884212,New Palasia,Rs.
0,https://www.zomato.com/indore/nafees-restaurant-old-palasia/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Very Good,5BA829,496,4.0,1400056,Nafees Restaurant,"North Indian, Mughlai",0,850,0,0,22.7258351,"30-B, Apollo Avenue, Old Palasia, Indore",Indore,1,"Old Palasia, Indore",14,75.8876482,Old Palasia,Rs.
0,https://www.zomato.com/indore/cakesmiths-alley-vijay-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Very Good,5BA829,87,4.3,1402028,Cakesmith's Alley,"Bakery, Cafe, Fast Food",0,400,0,0,22.7612256,"Shop 8, Scheme 78, Near Prestige College UG Campus, Vijay Nagar, Indore",Indore,1,"Vijay Nagar, Indore",14,75.8875215,Vijay Nagar,Rs.
0,https://www.zomato.com/indore/freito-vijay-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Average,CDD614,26,3.1,1402335,Freito,"Mexican, Italian",0,650,0,0,22.7480596,"343-344, Rooftop, Scheme 54, Vijay Nagar, Indore",Indore,1,"Vijay Nagar, Indore",14,75.8934001,Vijay Nagar,Rs.
0,https://www.zomato.com/indore/cafe-yolo-vijay-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Good,9ACD32,69,3.8,1401948,Cafe Yolo,"Cafe, Fast Food",0,650,0,0,22.7615930629,"65, Scheme 78-II, Opposite Prestige College, Vijay Nagar, Indore",Indore,1,"Vijay Nagar, Indore",14,75.886362344,Vijay Nagar,Rs.
0,https://www.zomato.com/indore/hobnob-gourmet-cafébar-vijay-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Very Good,5BA829,37,4.1,1402314,Hobnob Gourmet Cafébar,"Italian, Continental",0,1950,0,0,22.7536587123,"Infiniti Hotel, 1C/CA, Scheme 94, Vijay Nagar, Indore",Indore,1,"Infiniti Hotel, Vijay Nagar, Indore",14,75.9033645317,"Infiniti Hotel, Vijay Nagar",Rs.
0,https://www.zomato.com/nashik/al-arabian-express-college-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Good,9ACD32,162,3.7,1600067,Al Arabian Express,Mughlai,0,500,0,0,20.0037341006,"Near Big Bazar, College Road, Nashik",Nashik,1,"College Road, Nashik",16,73.765043132,College Road,Rs.
0,https://www.zomato.com/nashik/sadhana-restaurant-satpur/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Good,9ACD32,218,3.9,1600205,Sadhana Restaurant,Maharashtrian,0,100,0,0,20.0209178265,"Hardev Bagh, Near Someshwar, Motiwala College Road, Gangapur Road, Near Satpur, Nashik",Nashik,1,"Satpur, Nashik",16,73.7207675725,Satpur,Rs.
0,https://www.zomato.com/nashik/barbeque-ville-parijat-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Good,9ACD32,164,3.8,1600029,Barbeque Ville,North Indian,0,1100,0,0,19.9772085189,"Karambelkar Tower, Mumbai Agra Road, Cidco, Near Dutta Tyres, Parijat Nagar, Nashik",Nashik,1,"Parijat Nagar, Nashik",16,73.7773400545,Parijat Nagar,Rs.
0,https://www.zomato.com/nashik/spice-route-anand-wali-goan/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Good,9ACD32,91,3.6,1600280,Spice Route,"North Indian, Maharashtrian",0,1000,0,0,20.0136102626,"Gangapur Road, Navasha Ganpati, Sector C, Near Union Bank, Anand Wali Goan, Nashik",Nashik,1,"Anand Wali Goan, Nashik",16,73.7421062216,Anand Wali Goan,Rs.
0,https://www.zomato.com/nashik/the-cafe-katta-college-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Average,CDD614,15,3.3,1600326,The Cafe Katta,Cafe,0,600,0,0,20.008442,"Muktangan Apartment, Model Colony, College Road, Nashik",Nashik,1,"College Road, Nashik",16,73.756229,College Road,Rs.
0,https://www.zomato.com/nashik/barbeque-nation-parijat-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Good,9ACD32,117,3.8,1600258,Barbeque Nation,"North Indian, European, Mediterranean, Asian",0,1500,0,0,19.990707,"2nd Floor, City Centre Mall, Sambaji Chowk, Lawate Nagar, Banyan Square, Untwadi, Off Parijat Nagar, Parijat Nagar, Nashik",Nashik,1,"City Center, Parijat Nagar, Nashik",16,73.760948,"City Center, Parijat Nagar",Rs.
0,https://www.zomato.com/nashik/soma-at-sula-satpur/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Average,CDD614,33,3.3,1600298,Soma at Sula,North Indian,0,1000,0,0,0.0,"Survey 36/2, Govardhan, Off Gangapur-Ganghavare Road, Satpur, Nashik",Nashik,1,"Satpur, Nashik",16,0.0,Satpur,Rs.
0,https://www.zomato.com/nashik/little-italy-satpur/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Average,CDD614,25,3.0,1600292,Little Italy,Italian,0,800,0,0,0.0,"36/2, Govardhan Village, Off Gangapur-Savargaon Road, Satpur, Nashik",Nashik,1,"Satpur, Nashik",16,0.0,Satpur,Rs.
0,https://www.zomato.com/nashik/curry-leaves-college-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Average,CDD614,162,3.4,1600007,Curry Leaves,"North Indian, Chinese, Fast Food",0,600,0,0,20.0127111111,"Jehan Circle, Gangapur Road, College Road, Nashik",Nashik,1,"College Road, Nashik",16,73.7558277778,College Road,Rs.
0,https://www.zomato.com/nashik/12212-college-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Good,9ACD32,80,3.5,1600219,12212,Fast Food,0,400,0,0,20.0066904946,"Shop 10, Ramrajya Building 7, Samarth Nagar, Next to Bhonsala Military school, College Road, Nashik",Nashik,1,"College Road, Nashik",16,73.7546359655,College Road,Rs.
0,https://www.zomato.com/nashik/riverdine-restaurant-bar-college-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Good,9ACD32,166,3.5,1600039,RiverDine Restaurant & Bar,"North Indian, Chinese",0,500,0,0,0.0,"Opposite Asaram Bapu Ashram Bridge, Near Nandawan Lawns, Savarkar Nagar Extension, Off Gangapur Road, College Road, Nashik",Nashik,1,"College Road, Nashik",16,0.0,College Road,Rs.
0,https://www.zomato.com/nashik/veg-aroma-anand-wali-goan/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,3,Good,9ACD32,125,3.6,1600169,Veg Aroma,North Indian,0,600,0,0,20.0120751335,"Opposite Durga Gas Pump, Gangapur Road, Anand Wali, Nashik, Anand Wali Goan, Nashik",Nashik,1,"Anand Wali Goan, Nashik",16,73.7458924306,Anand Wali Goan,Rs.
0,https://www.zomato.com/nashik/chai-tapri-college-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,CDD614,86,3.4,1600252,Chai Tapri,Cafe,0,150,0,0,0.0,"Shop 2, Chandan Apartments, Model Colony, College Road, Nashik",Nashik,1,"College Road, Nashik",16,0.0,College Road,Rs.
0,https://www.zomato.com/nashik/divtya-budhlya-wada-restaurant-anand-wali-goan/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Good,9ACD32,76,3.8,1600227,Divtya Budhlya Wada Restaurant,Maharashtrian,0,400,0,0,0.0,"Next to Dura Gas Pump, Gangapur Rd, Ganpati Nagar, Anand Wali Goan, Nashik",Nashik,1,"Anand Wali Goan, Nashik",16,0.0,Anand Wali Goan,Rs.
